freq,top_monitor,bottom_monitor
216087826546003.0,179.7498321533203,390.0559387207031
216289846748023.2,180.15847778320312,394.6116027832031
216491866950043.4,180.5459442138672,399.1321105957031
216693887152063.6,180.91107177734375,403.6131286621094
216895907354083.8,181.25286865234375,408.0506896972656
217097927556104.0,181.57009887695312,412.4403991699219
217299947758124.22,181.8616485595703,416.7778625488281
217501967960144.4,182.12693786621094,421.0606384277344
217703988162164.62,182.36424255371094,425.2825622558594
217906008364184.8,182.57286071777344,429.4402160644531
218108028566205.03,182.75184631347656,433.5303649902344
218310048768225.22,182.8999786376953,437.5474548339844
218512068970245.44,183.01632690429688,441.4878234863281
218714089172265.62,183.1000518798828,445.347900390625
218916109374285.8,183.15003967285156,449.1228942871094
219118129576306.03,183.16543579101562,452.8083801269531
219320149778326.22,183.1454315185547,456.4013671875
219522169980346.44,183.0890350341797,459.89691162109375
219724190182366.62,182.99551391601562,463.29107666015625
219926210384386.84,182.86424255371094,466.58099365234375
220128230586407.03,182.69432067871094,469.7618408203125
220330250788427.25,182.48507690429688,472.8301086425781
220532270990447.44,182.23606872558594,475.7827453613281
220734291192467.66,181.946533203125,478.6153259277344
220936311394487.84,181.61599731445312,481.32501220703125
221138331596508.06,181.2440948486328,483.9087829589844
221340351798528.25,180.83030700683594,486.3626708984375
221542372000548.47,180.37432861328125,488.68426513671875
221744392202568.66,179.87594604492188,490.8711853027344
221946412404588.84,179.3347930908203,492.91949462890625
222148432606609.06,178.75074768066406,494.82708740234375
222350452808629.25,178.12374877929688,496.59222412109375
222552473010649.47,177.45370483398438,498.211669921875
222754493212669.66,176.74069213867188,499.6840515136719
222956513414689.88,175.98480224609375,501.0076904296875
223158533616710.06,175.18614196777344,502.1801452636719
223360553818730.28,174.3449249267578,503.20050048828125
223562574020750.47,173.46151733398438,504.0675964355469
223764594222770.7,172.53619384765625,504.7796630859375
223966614424790.88,171.56935119628906,505.33636474609375
224168634626811.1,170.5614471435547,505.73712158203125
224370654828831.28,169.51319885253906,505.9810485839844
224572675030851.5,168.42495727539062,506.0683898925781
224774695232871.7,167.29754638671875,505.9985046386719
224976715434891.88,166.13168334960938,505.7720642089844
225178735636912.1,164.92800903320312,505.3891906738281
225380755838932.28,163.68746948242188,504.8505554199219
225582776040952.5,162.4109344482422,504.15704345703125
225784796242972.7,161.09927368164062,503.3095703125
225986816444992.9,159.7535400390625,502.3092956542969
226188836647013.1,158.37472534179688,501.1576232910156
226390856849033.3,156.96377563476562,499.8563232421875
226592877051053.5,155.52212524414062,498.40716552734375
226794897253073.72,154.05064392089844,496.81195068359375
226996917455093.9,152.550537109375,495.0730285644531
227198937657114.12,151.02328491210938,493.19287109375
227400957859134.3,149.46986389160156,491.1738586425781
227602978061154.5,147.89158630371094,489.0185852050781
227804998263174.72,146.2899932861328,486.7304992675781
228007018465194.9,144.6661834716797,484.3118896484375
228209038667215.12,143.02145385742188,481.7662353515625
228411058869235.3,141.35743713378906,479.0970764160156
228613079071255.53,139.6754150390625,476.30780029296875
228815099273275.72,137.9764862060547,473.4014587402344
229017119475295.94,136.26254272460938,470.382568359375
229219139677316.12,134.5347900390625,467.2546081542969
229421159879336.34,132.7942352294922,464.02093505859375
229623180081356.53,131.04290771484375,460.6864318847656
229825200283376.75,129.28187561035156,457.2547607421875
230027220485396.94,127.51242065429688,453.7299499511719
230229240687417.16,125.73628234863281,450.11651611328125
230431260889437.34,123.95448303222656,446.4184875488281
230633281091457.56,122.16842651367188,442.6399841308594
230835301293477.75,120.37962341308594,438.78594970703125
231037321495497.94,118.58924865722656,434.86029052734375
231239341697518.16,116.79859161376953,430.867431640625
231441361899538.34,115.00895690917969,426.8119812011719
231643382101558.56,113.2213363647461,422.6977233886719
231845402303578.75,111.43753814697266,418.53021240234375
232047422505598.97,109.65828704833984,414.3130187988281
232249442707619.16,107.8846206665039,410.050048828125
232451462909639.38,106.11790466308594,405.7464904785156
232653483111659.56,104.35919189453125,401.40625
232855503313679.78,102.60929870605469,397.0331115722656
233057523515699.97,100.86956787109375,392.63201904296875
233259543717720.2,99.14067077636719,388.2064514160156
233461563919740.38,97.42347717285156,383.7601318359375
233663584121760.56,95.71915435791016,379.2978515625
233865604323780.78,94.02841186523438,374.822998046875
234067624525800.97,92.35176086425781,370.3384094238281
234269644727821.2,90.69036865234375,365.84942626953125
234471664929841.38,89.04476928710938,361.3586120605469
234673685131861.6,87.41546630859375,356.8690490722656
234875705333881.78,85.80329132080078,352.3846740722656
235077725535902.0,84.20877075195312,347.9087219238281
235279745737922.2,82.63226318359375,343.4433288574219
235481765939942.4,81.0745620727539,338.9928283691406
235683786141962.6,79.53585815429688,334.5589294433594
235885806343982.8,78.01660919189453,330.14459228515625
236087826546003.0,76.51724243164062,325.7527770996094
