freq,top_monitor,bottom_monitor
216087826546003.0,38.88389205932617,777.8504638671875
216289846748023.2,38.90583801269531,775.1976318359375
216491866950043.4,38.927860260009766,772.5172119140625
216693887152063.6,38.94990158081055,769.8102416992188
216895907354083.8,38.97202682495117,767.0782470703125
217097927556104.0,38.99417495727539,764.322509765625
217299947758124.22,39.016319274902344,761.5442504882812
217501967960144.4,39.03853988647461,758.7463989257812
217703988162164.62,39.060752868652344,755.9283447265625
217906008364184.8,39.08295440673828,753.0926513671875
218108028566205.03,39.10517120361328,750.2412109375
218310048768225.22,39.12734603881836,747.3743286132812
218512068970245.44,39.14947509765625,744.493896484375
218714089172265.62,39.17158126831055,741.601318359375
218916109374285.8,39.19358825683594,738.6980590820312
219118129576306.03,39.215518951416016,735.7844848632812
219320149778326.22,39.237369537353516,732.8626708984375
219522169980346.44,39.25907516479492,729.9338989257812
219724190182366.62,39.280635833740234,726.99853515625
219926210384386.84,39.30208969116211,724.0586547851562
220128230586407.03,39.32334518432617,721.114990234375
220330250788427.25,39.34442138671875,718.1688232421875
220532270990447.44,39.365325927734375,715.2210693359375
220734291192467.66,39.38597869873047,712.272705078125
220936311394487.84,39.40642547607422,709.324951171875
221138331596508.06,39.42665481567383,706.3789672851562
221340351798528.25,39.44660949707031,703.435302734375
221542372000548.47,39.46629333496094,700.4953002929688
221744392202568.66,39.485740661621094,697.5596313476562
221946412404588.84,39.50486755371094,694.6293334960938
222148432606609.06,39.52372741699219,691.7052001953125
222350452808629.25,39.542301177978516,688.7882080078125
222552473010649.47,39.560550689697266,685.87890625
222754493212669.66,39.57848358154297,682.9780883789062
222956513414689.88,39.59614181518555,680.0868530273438
223158533616710.06,39.613460540771484,677.2058715820312
223360553818730.28,39.63046646118164,674.3357543945312
223562574020750.47,39.64717483520508,671.4769897460938
223764594222770.7,39.66353988647461,668.6304931640625
223966614424790.88,39.679595947265625,665.7967529296875
224168634626811.1,39.69535446166992,662.9764404296875
224370654828831.28,39.71079635620117,660.1702270507812
224572675030851.5,39.725948333740234,657.378662109375
224774695232871.7,39.74077606201172,654.6021728515625
224976715434891.88,39.75532913208008,651.84130859375
225178735636912.1,39.76958084106445,649.0966796875
225380755838932.28,39.78355026245117,646.3685913085938
225582776040952.5,39.797245025634766,643.65771484375
225784796242972.7,39.81068420410156,640.964111328125
225986816444992.9,39.8238410949707,638.2886352539062
226188836647013.1,39.83673858642578,635.631591796875
226390856849033.3,39.84939193725586,632.992919921875
226592877051053.5,39.86179733276367,630.3737182617188
226794897253073.72,39.873958587646484,627.7736206054688
226996917455093.9,39.885887145996094,625.193115234375
227198937657114.12,39.8975715637207,622.6329956054688
227400957859134.3,39.90903854370117,620.0929565429688
227602978061154.5,39.920265197753906,617.5733032226562
227804998263174.72,39.931270599365234,615.0750122070312
228007018465194.9,39.942047119140625,612.59716796875
228209038667215.12,39.95258331298828,610.1406860351562
228411058869235.3,39.96289825439453,607.7059326171875
228613079071255.53,39.97296905517578,605.2927856445312
228815099273275.72,39.98278045654297,602.9011840820312
229017119475295.94,39.99235153198242,600.5317993164062
229219139677316.12,40.00166320800781,598.1846923828125
229421159879336.34,40.01069259643555,595.8594360351562
229623180081356.53,40.019432067871094,593.556884765625
229825200283376.75,40.02788162231445,591.2769165039062
230027220485396.94,40.03598403930664,589.019287109375
230229240687417.16,40.043766021728516,586.7843627929688
230431260889437.34,40.05117416381836,584.5724487304688
230633281091457.56,40.058189392089844,582.3831787109375
230835301293477.75,40.06480026245117,580.2166748046875
231037321495497.94,40.070980072021484,578.0732421875
231239341697518.16,40.07666778564453,575.9525146484375
231441361899538.34,40.08188247680664,573.8548583984375
231643382101558.56,40.08653259277344,571.7798461914062
231845402303578.75,40.09065246582031,569.7283325195312
232047422505598.97,40.094154357910156,567.6997680664062
232249442707619.16,40.097015380859375,565.6934814453125
232451462909639.38,40.09918975830078,563.7105712890625
232653483111659.56,40.10066604614258,561.7506103515625
232855503313679.78,40.10135269165039,559.8131103515625
233057523515699.97,40.101234436035156,557.8988037109375
233259543717720.2,40.10027313232422,556.0069580078125
233461563919740.38,40.09839630126953,554.1375122070312
233663584121760.56,40.095611572265625,552.2909545898438
233865604323780.78,40.09182357788086,550.4668579101562
234067624525800.97,40.086997985839844,548.6643676757812
234269644727821.2,40.08107376098633,546.885009765625
234471664929841.38,40.07403564453125,545.1278686523438
234673685131861.6,40.06580352783203,543.39208984375
234875705333881.78,40.05636978149414,541.6783447265625
235077725535902.0,40.0456428527832,539.9869384765625
235279745737922.2,40.03359603881836,538.3162231445312
235481765939942.4,40.02020263671875,536.66796875
235683786141962.6,40.00539016723633,535.0401611328125
235885806343982.8,39.98912048339844,533.4337768554688
236087826546003.0,39.97135543823242,531.8485717773438
