freq,top_monitor,bottom_monitor
216087826546003.0,5.037626266479492,14.357799530029297
216289846748023.2,4.976332187652588,14.36235237121582
216491866950043.4,4.9167094230651855,14.36668586730957
216693887152063.6,4.858737468719482,14.370794296264648
216895907354083.8,4.8024001121521,14.37472152709961
217097927556104.0,4.747674942016602,14.378443717956543
217299947758124.22,4.694540500640869,14.382006645202637
217501967960144.4,4.6429829597473145,14.385400772094727
217703988162164.62,4.592981815338135,14.388644218444824
217906008364184.8,4.544519901275635,14.39174747467041
218108028566205.03,4.49757194519043,14.39474868774414
218310048768225.22,4.452133655548096,14.397614479064941
218512068970245.44,4.408176898956299,14.400383949279785
218714089172265.62,4.365685939788818,14.403090476989746
218916109374285.8,4.324653148651123,14.405701637268066
219118129576306.03,4.285045146942139,14.4082670211792
219320149778326.22,4.246859073638916,14.410796165466309
219522169980346.44,4.210073947906494,14.413274765014648
219724190182366.62,4.174672603607178,14.415738105773926
219926210384386.84,4.140636920928955,14.418201446533203
220128230586407.03,4.107956886291504,14.42066764831543
220330250788427.25,4.076614856719971,14.423154830932617
220532270990447.44,4.04659366607666,14.42566967010498
220734291192467.66,4.017882347106934,14.428228378295898
220936311394487.84,3.9904558658599854,14.430848121643066
221138331596508.06,3.9643075466156006,14.433552742004395
221340351798528.25,3.939420461654663,14.436327934265137
221542372000548.47,3.915778636932373,14.439209938049316
221744392202568.66,3.893367052078247,14.442201614379883
221946412404588.84,3.872173309326172,14.445308685302734
222148432606609.06,3.8521816730499268,14.448554039001465
222350452808629.25,3.8333728313446045,14.451964378356934
222552473010649.47,3.8157427310943604,14.455509185791016
222754493212669.66,3.799264669418335,14.459238052368164
222956513414689.88,3.7839338779449463,14.463143348693848
223158533616710.06,3.7697317600250244,14.467249870300293
223360553818730.28,3.7566452026367188,14.47156810760498
223562574020750.47,3.744659900665283,14.476101875305176
223764594222770.7,3.733760118484497,14.480854034423828
223966614424790.88,3.7239363193511963,14.485847473144531
224168634626811.1,3.715172290802002,14.491083145141602
224370654828831.28,3.707455635070801,14.496573448181152
224572675030851.5,3.7007710933685303,14.502330780029297
224774695232871.7,3.69510555267334,14.508359909057617
224976715434891.88,3.690450668334961,14.514660835266113
225178735636912.1,3.686786651611328,14.521247863769531
225380755838932.28,3.68410587310791,14.5281343460083
225582776040952.5,3.682393789291382,14.53531265258789
225784796242972.7,3.6816399097442627,14.542804718017578
225986816444992.9,3.6818315982818604,14.550599098205566
226188836647013.1,3.6829564571380615,14.558710098266602
226390856849033.3,3.6850056648254395,14.567138671875
226592877051053.5,3.6879639625549316,14.575896263122559
226794897253073.72,3.6918253898620605,14.584969520568848
226996917455093.9,3.6965761184692383,14.594382286071777
227198937657114.12,3.702207326889038,14.604107856750488
227400957859134.3,3.7087104320526123,14.614175796508789
227602978061154.5,3.716076135635376,14.624579429626465
227804998263174.72,3.7242929935455322,14.635311126708984
228007018465194.9,3.7333552837371826,14.646379470825195
228209038667215.12,3.7432546615600586,14.657783508300781
228411058869235.3,3.753981590270996,14.669522285461426
228613079071255.53,3.765531301498413,14.681594848632812
228815099273275.72,3.7778966426849365,14.693992614746094
229017119475295.94,3.7910685539245605,14.706730842590332
229219139677316.12,3.805044174194336,14.719794273376465
229421159879336.34,3.819817304611206,14.733181953430176
229623180081356.53,3.8353819847106934,14.74689769744873
229825200283376.75,3.851733446121216,14.760939598083496
230027220485396.94,3.8688700199127197,14.775300979614258
230229240687417.16,3.886784553527832,14.789981842041016
230431260889437.34,3.9054760932922363,14.804978370666504
230633281091457.56,3.924940586090088,14.820289611816406
230835301293477.75,3.9451754093170166,14.835912704467773
231037321495497.94,3.9661786556243896,14.851847648620605
231239341697518.16,3.9879488945007324,14.868085861206055
231441361899538.34,4.010484218597412,14.884625434875488
231643382101558.56,4.033781051635742,14.901477813720703
231845402303578.75,4.057842254638672,14.918625831604004
232047422505598.97,4.082665920257568,14.936076164245605
232249442707619.16,4.108252048492432,14.953818321228027
232451462909639.38,4.134597301483154,14.971864700317383
232653483111659.56,4.161706924438477,14.99020004272461
232855503313679.78,4.189579486846924,15.008824348449707
233057523515699.97,4.2182135581970215,15.027746200561523
233259543717720.2,4.247611999511719,15.046967506408691
233461563919740.38,4.277775764465332,15.06647777557373
233663584121760.56,4.308704853057861,15.086273193359375
233865604323780.78,4.340400218963623,15.106369972229004
234067624525800.97,4.372864246368408,15.126752853393555
234269644727821.2,4.406095504760742,15.147444725036621
234471664929841.38,4.440100193023682,15.168421745300293
234673685131861.6,4.474874496459961,15.189695358276367
234875705333881.78,4.5104241371154785,15.211271286010742
235077725535902.0,4.546745300292969,15.233160972595215
235279745737922.2,4.5838470458984375,15.255329132080078
235481765939942.4,4.62172269821167,15.277820587158203
235683786141962.6,4.660384178161621,15.300605773925781
235885806343982.8,4.699819087982178,15.323705673217773
236087826546003.0,4.7400407791137695,15.347119331359863
